encounter_provider_id,encounter_id,provider_id,encounter_role_id,creator,date_created,changed_by,date_changed,voided,date_voided,voided_by,void_reason,uuid
9925,31209,1,1,1,'2006-05-2308:30:22',NULL,NULL,0,NULL,NULL,NULL,'bfacda96-1691-11df-97a5-7038c432aabf'

9926,31212,1,1,1,'2006-05-2308:28:29',NULL,NULL,0,NULL,NULL,NULL,'bfacdbc1-1691-11df-97a5-7038c432aabf'

9927,31215,1,1,1,'2006-05-2308:32:03',NULL,NULL,0,NULL,NULL,NULL,'bfacdd24-1691-11df-97a5-7038c432aabf'

9928,31225,1,1,1,'2006-05-2308:34:26',NULL,NULL,0,NULL,NULL,NULL,'bfacde3f-1691-11df-97a5-7038c432aabf'

9929,31231,1,1,1,'2006-05-2308:36:47',NULL,NULL,0,NULL,NULL,NULL,'bface0bc-1691-11df-97a5-7038c432aabf'

9930,31240,1,1,1,'2006-05-2308:38:45',NULL,NULL,0,NULL,NULL,NULL,'bface1db-1691-11df-97a5-7038c432aabf'

9931,31242,1,1,1,'2006-05-2308:39:23',NULL,NULL,0,NULL,NULL,NULL,'bface2f9-1691-11df-97a5-7038c432aabf'

9932,31243,1,1,1,'2006-05-2308:40:11',NULL,NULL,0,NULL,NULL,NULL,'bface418-1691-11df-97a5-7038c432aabf'

9933,31250,1,1,1,'2006-05-2308:41:37',NULL,NULL,0,NULL,NULL,NULL,'bface52e-1691-11df-97a5-7038c432aabf'

9934,31252,1,1,1,'2006-05-2308:41:34',NULL,NULL,0,NULL,NULL,NULL,'bface64c-1691-11df-97a5-7038c432aabf'

9935,31261,1,1,1,'2006-05-2308:44:16',NULL,NULL,0,NULL,NULL,NULL,'bface767-1691-11df-97a5-7038c432aabf'

9936,31266,1,1,1,'2006-05-2308:45:54',NULL,NULL,0,NULL,NULL,NULL,'bface881-1691-11df-97a5-7038c432aabf'

9937,31267,1,1,1,'2006-05-2308:45:33',NULL,NULL,0,NULL,NULL,NULL,'bface99b-1691-11df-97a5-7038c432aabf'

9938,31271,1,1,1,'2006-05-2308:46:51',NULL,NULL,0,NULL,NULL,NULL,'bfaceab1-1691-11df-97a5-7038c432aabf'

9939,31274,1,1,1,'2006-05-2308:47:22',NULL,NULL,0,NULL,NULL,NULL,'bfacebd0-1691-11df-97a5-7038c432aabf'

9940,31281,1,1,1,'2006-05-2308:48:41',NULL,NULL,0,NULL,NULL,NULL,'bfacecea-1691-11df-97a5-7038c432aabf'

9941,31283,1,1,1,'2006-05-2308:49:08',NULL,NULL,0,NULL,NULL,NULL,'bfacee09-1691-11df-97a5-7038c432aabf'

9942,31291,1,1,1,'2006-05-2308:51:57',NULL,NULL,0,NULL,NULL,NULL,'bfacef1f-1691-11df-97a5-7038c432aabf'

9943,31294,1,1,1,'2006-05-2308:52:32',NULL,NULL,0,NULL,NULL,NULL,'bfacf039-1691-11df-97a5-7038c432aabf'

9944,31297,1,1,1,'2006-05-2308:53:22',NULL,NULL,0,NULL,NULL,NULL,'bfacf153-1691-11df-97a5-7038c432aabf'

9945,31299,1,1,1,'2006-05-2308:50:10',NULL,NULL,0,NULL,NULL,NULL,'bfacf269-1691-11df-97a5-7038c432aabf'

9946,31306,1,1,1,'2006-05-2308:55:11',NULL,NULL,0,NULL,NULL,NULL,'bfacf388-1691-11df-97a5-7038c432aabf'

9947,31312,1,1,1,'2006-05-2308:57:05',NULL,NULL,0,NULL,NULL,NULL,'bfacf4a2-1691-11df-97a5-7038c432aabf'

9948,31313,1,1,1,'2006-05-2308:58:04',NULL,NULL,0,NULL,NULL,NULL,'bfacf5c1-1691-11df-97a5-7038c432aabf'

9949,31314,1,1,1,'2006-05-2308:57:47',NULL,NULL,0,NULL,NULL,NULL,'bfacf6e4-1691-11df-97a5-7038c432aabf'

9950,31315,1,1,1,'2006-05-2308:57:45',NULL,NULL,0,NULL,NULL,NULL,'bfacf807-1691-11df-97a5-7038c432aabf'

9951,31319,1,1,1,'2006-05-2308:59:45',NULL,NULL,0,NULL,NULL,NULL,'bfacf925-1691-11df-97a5-7038c432aabf'

9952,31320,1,1,1,'2006-05-2308:59:10',NULL,NULL,0,NULL,NULL,NULL,'bfacfa40-1691-11df-97a5-7038c432aabf'

9953,31321,1,1,1,'2006-05-2308:59:52',NULL,NULL,0,NULL,NULL,NULL,'bfacfb5e-1691-11df-97a5-7038c432aabf'

9954,31325,1,1,1,'2006-05-2309:00:35',NULL,NULL,0,NULL,NULL,NULL,'bfacfcdb-1691-11df-97a5-7038c432aabf'

9955,31327,1,1,1,'2006-05-2309:01:12',NULL,NULL,0,NULL,NULL,NULL,'bfacfe0f-1691-11df-97a5-7038c432aabf'

9956,31331,1,1,1,'2006-05-2309:01:06',NULL,NULL,0,NULL,NULL,NULL,'bfacff3a-1691-11df-97a5-7038c432aabf'

9957,31337,1,1,1,'2006-05-2309:03:35',NULL,NULL,0,NULL,NULL,NULL,'bfad006a-1691-11df-97a5-7038c432aabf'

9958,31338,1,1,1,'2006-05-2309:03:16',NULL,NULL,0,NULL,NULL,NULL,'bfad0195-1691-11df-97a5-7038c432aabf'

9959,31339,1,1,1,'2006-05-2309:04:22',NULL,NULL,0,NULL,NULL,NULL,'bfad02c5-1691-11df-97a5-7038c432aabf'

9960,31340,1,1,1,'2006-05-2309:02:07',NULL,NULL,0,NULL,NULL,NULL,'bfad03f5-1691-11df-97a5-7038c432aabf'

9961,31350,1,1,1,'2006-05-2309:07:36',NULL,NULL,0,NULL,NULL,NULL,'bfad054b-1691-11df-97a5-7038c432aabf'

9962,31352,1,1,1,'2006-05-2309:07:29',NULL,NULL,0,NULL,NULL,NULL,'bfad066e-1691-11df-97a5-7038c432aabf'

9963,31354,1,1,1,'2006-05-2309:09:10',NULL,NULL,0,NULL,NULL,NULL,'bfad0788-1691-11df-97a5-7038c432aabf'

9964,31359,1,1,1,'2006-05-2309:09:26',NULL,NULL,0,NULL,NULL,NULL,'bfad08a7-1691-11df-97a5-7038c432aabf'

9965,31360,1,1,1,'2006-05-2309:08:47',NULL,NULL,0,NULL,NULL,NULL,'bfad09c1-1691-11df-97a5-7038c432aabf'

9966,31362,1,1,1,'2006-05-2309:10:42',NULL,NULL,0,NULL,NULL,NULL,'bfad0ae4-1691-11df-97a5-7038c432aabf'

9967,31366,1,1,1,'2006-05-2309:11:12',NULL,NULL,0,NULL,NULL,NULL,'bfad0c02-1691-11df-97a5-7038c432aabf'

9968,31368,1,1,1,'2006-05-2309:12:27',NULL,NULL,0,NULL,NULL,NULL,'bfad16c9-1691-11df-97a5-7038c432aabf'

9969,31369,1,1,1,'2006-05-2309:11:18',NULL,NULL,0,NULL,NULL,NULL,'bfad17e8-1691-11df-97a5-7038c432aabf'

9970,31374,1,1,1,'2006-05-2309:14:02',NULL,NULL,0,NULL,NULL,NULL,'bfad18fe-1691-11df-97a5-7038c432aabf'

9971,31385,1,1,1,'2006-05-2309:18:01',NULL,NULL,0,NULL,NULL,NULL,'bfad1a1c-1691-11df-97a5-7038c432aabf'

9972,31388,1,1,1,'2006-05-2309:19:24',NULL,NULL,0,NULL,NULL,NULL,'bfad1b3b-1691-11df-97a5-7038c432aabf'

9973,31394,1,1,1,'2006-05-2309:21:02',NULL,NULL,0,NULL,NULL,NULL,'bfad1c59-1691-11df-97a5-7038c432aabf'

9974,31395,1,1,1,'2006-05-2309:23:49',NULL,NULL,0,NULL,NULL,NULL,'bfad1d78-1691-11df-97a5-7038c432aabf'

9975,31396,1,1,1,'2006-05-2309:23:41',NULL,NULL,0,NULL,NULL,NULL,'bfad1e97-1691-11df-97a5-7038c432aabf'

9976,31399,1,1,1,'2006-05-2309:20:25',NULL,NULL,0,NULL,NULL,NULL,'bfad1fb1-1691-11df-97a5-7038c432aabf'

9977,31401,1,1,1,'2006-05-2309:24:31',NULL,NULL,0,NULL,NULL,NULL,'bfad20cb-1691-11df-97a5-7038c432aabf'

9978,31403,1,1,1,'2006-05-2309:25:01',NULL,NULL,0,NULL,NULL,NULL,'bfad21ee-1691-11df-97a5-7038c432aabf'

9979,31414,1,1,1,'2006-05-2309:25:11',NULL,NULL,0,NULL,NULL,NULL,'bfad235e-1691-11df-97a5-7038c432aabf'

9980,31422,1,1,1,'2006-05-2309:30:27',NULL,NULL,0,NULL,NULL,NULL,'bfad2492-1691-11df-97a5-7038c432aabf'

9981,31437,1,1,1,'2006-05-2309:35:24',NULL,NULL,0,NULL,NULL,NULL,'bfad25b9-1691-11df-97a5-7038c432aabf'

9982,31442,1,1,1,'2006-05-2309:36:49',NULL,NULL,0,NULL,NULL,NULL,'bfad26e9-1691-11df-97a5-7038c432aabf'

9983,31443,1,1,1,'2006-05-2309:36:05',NULL,NULL,0,NULL,NULL,NULL,'bfad2810-1691-11df-97a5-7038c432aabf'

9984,31448,1,1,1,'2006-05-2309:38:39',NULL,NULL,0,NULL,NULL,NULL,'bfad293b-1691-11df-97a5-7038c432aabf'

9985,31453,1,1,1,'2006-05-2309:40:03',NULL,NULL,0,NULL,NULL,NULL,'bfad2a6b-1691-11df-97a5-7038c432aabf'

9986,31454,1,1,1,'2006-05-2309:39:11',NULL,NULL,0,NULL,NULL,NULL,'bfad2bc5-1691-11df-97a5-7038c432aabf'

9987,31458,1,1,1,'2006-05-2309:40:20',NULL,NULL,0,NULL,NULL,NULL,'bfad2ce4-1691-11df-97a5-7038c432aabf'

9988,31462,1,1,1,'2006-05-2309:42:12',NULL,NULL,0,NULL,NULL,NULL,'bfad2dfa-1691-11df-97a5-7038c432aabf'

9989,31465,1,1,1,'2006-05-2309:43:28',NULL,NULL,0,NULL,NULL,NULL,'bfad2f1d-1691-11df-97a5-7038c432aabf'

9990,31471,1,1,1,'2006-05-2309:45:15',NULL,NULL,0,NULL,NULL,NULL,'bfad3033-1691-11df-97a5-7038c432aabf'

9991,31473,1,1,1,'2006-05-2309:45:56',NULL,NULL,0,NULL,NULL,NULL,'bfad314d-1691-11df-97a5-7038c432aabf'

9992,31476,1,1,1,'2006-05-2309:46:31',NULL,NULL,0,NULL,NULL,NULL,'bfad3270-1691-11df-97a5-7038c432aabf'

9993,31477,1,1,1,'2006-05-2309:47:24',NULL,NULL,0,NULL,NULL,NULL,'bfad3386-1691-11df-97a5-7038c432aabf'

9994,31478,1,1,1,'2006-05-2309:47:02',NULL,NULL,0,NULL,NULL,NULL,'bfad34a5-1691-11df-97a5-7038c432aabf'

9995,31479,1,1,1,'2006-05-2309:46:39',NULL,NULL,0,NULL,NULL,NULL,'bfad35c3-1691-11df-97a5-7038c432aabf'

9996,31480,1,1,1,'2006-05-2309:47:13',NULL,NULL,0,NULL,NULL,NULL,'bfad36e6-1691-11df-97a5-7038c432aabf'

9997,31482,1,1,1,'2006-05-2309:47:27',NULL,NULL,0,NULL,NULL,NULL,'bfad3800-1691-11df-97a5-7038c432aabf'

9998,31484,1,1,1,'2006-05-2309:46:35',NULL,NULL,0,NULL,NULL,NULL,'bfad391b-1691-11df-97a5-7038c432aabf'

9999,31487,1,1,1,'2006-05-2309:48:36',NULL,NULL,0,NULL,NULL,NULL,'bfad3a35-1691-11df-97a5-7038c432aabf'

10000,31488,1,1,1,'2006-05-2309:49:50',NULL,NULL,0,NULL,NULL,NULL,'bfad3b54-1691-11df-97a5-7038c432aabf'

10001,31490,1,1,1,'2006-05-2309:50:29',NULL,NULL,0,NULL,NULL,NULL,'bfad3c76-1691-11df-97a5-7038c432aabf'

10002,31492,1,1,1,'2006-05-2309:50:55',NULL,NULL,0,NULL,NULL,NULL,'bfad3d95-1691-11df-97a5-7038c432aabf'

10003,31496,1,1,1,'2006-05-2309:51:05',NULL,NULL,0,NULL,NULL,NULL,'bfad3ebc-1691-11df-97a5-7038c432aabf'

10004,31497,1,1,1,'2006-05-2309:52:24',NULL,NULL,0,NULL,NULL,NULL,'bfad3fe8-1691-11df-97a5-7038c432aabf'

10005,31506,1,1,1,'2006-05-2309:51:02',NULL,NULL,0,NULL,NULL,NULL,'bfad410f-1691-11df-97a5-7038c432aabf'

10006,31516,1,1,1,'2006-05-2309:54:58',NULL,NULL,0,NULL,NULL,NULL,'bfad4218-1691-11df-97a5-7038c432aabf'

10007,31517,1,1,1,'2006-05-2309:54:46',NULL,NULL,0,NULL,NULL,NULL,'bfad4321-1691-11df-97a5-7038c432aabf'

10008,31523,1,1,1,'2006-05-2309:55:47',NULL,NULL,0,NULL,NULL,NULL,'bfad442a-1691-11df-97a5-7038c432aabf'

10009,31531,1,1,1,'2006-05-2309:59:27',NULL,NULL,0,NULL,NULL,NULL,'bfad452f-1691-11df-97a5-7038c432aabf'

10010,31540,1,1,1,'2006-05-2310:01:49',NULL,NULL,0,NULL,NULL,NULL,'bfad4641-1691-11df-97a5-7038c432aabf'

10011,31548,1,1,1,'2006-05-2310:02:22',NULL,NULL,0,NULL,NULL,NULL,'bfad4746-1691-11df-97a5-7038c432aabf'

10012,31553,1,1,1,'2006-05-2310:04:02',NULL,NULL,0,NULL,NULL,NULL,'bfad4853-1691-11df-97a5-7038c432aabf'

10013,31555,1,1,1,'2006-05-2310:03:27',NULL,NULL,0,NULL,NULL,NULL,'bfad4954-1691-11df-97a5-7038c432aabf'

10014,31556,1,1,1,'2006-05-2310:04:59',NULL,NULL,0,NULL,NULL,NULL,'bfad4ad1-1691-11df-97a5-7038c432aabf'

10015,31559,1,1,1,'2006-05-2310:04:44',NULL,NULL,0,NULL,NULL,NULL,'bfad57ae-1691-11df-97a5-7038c432aabf'

10016,31560,1,1,1,'2006-05-2310:05:45',NULL,NULL,0,NULL,NULL,NULL,'bfad58bc-1691-11df-97a5-7038c432aabf'

10017,31561,1,1,1,'2006-05-2310:05:50',NULL,NULL,0,NULL,NULL,NULL,'bfad59c5-1691-11df-97a5-7038c432aabf'

10018,31562,1,1,1,'2006-05-2310:06:04',NULL,NULL,0,NULL,NULL,NULL,'bfad5ace-1691-11df-97a5-7038c432aabf'

10019,31563,1,1,1,'2006-05-2310:06:10',NULL,NULL,0,NULL,NULL,NULL,'bfad5bd7-1691-11df-97a5-7038c432aabf'

10020,31565,1,1,1,'2006-05-2310:06:52',NULL,NULL,0,NULL,NULL,NULL,'bfad5f80-1691-11df-97a5-7038c432aabf'

10021,31567,1,1,1,'2006-05-2310:06:59',NULL,NULL,0,NULL,NULL,NULL,'bfad6130-1691-11df-97a5-7038c432aabf'

10022,31571,1,1,1,'2006-05-2310:08:01',NULL,NULL,0,NULL,NULL,NULL,'bfad705c-1691-11df-97a5-7038c432aabf'

10023,31574,1,1,1,'2006-05-2310:07:22',NULL,NULL,0,NULL,NULL,NULL,'bfad725d-1691-11df-97a5-7038c432aabf'

10024,31575,1,1,1,'2006-05-2310:09:11',NULL,NULL,0,NULL,NULL,NULL,'bfad7400-1691-11df-97a5-7038c432aabf'

10025,31579,1,1,1,'2006-05-2310:10:30',NULL,NULL,0,NULL,NULL,NULL,'bfad759f-1691-11df-97a5-7038c432aabf'

10026,31581,1,1,1,'2006-05-2310:10:31',NULL,NULL,0,NULL,NULL,NULL,'bfad82df-1691-11df-97a5-7038c432aabf'

10027,31582,1,1,1,'2006-05-2310:09:11',NULL,NULL,0,NULL,NULL,NULL,'bfad8475-1691-11df-97a5-7038c432aabf'

10028,31593,1,1,1,'2006-05-2310:13:46',NULL,NULL,0,NULL,NULL,NULL,'bfad8799-1691-11df-97a5-7038c432aabf'

10029,31594,1,1,1,'2006-05-2310:13:59',NULL,NULL,0,NULL,NULL,NULL,'bfad96ce-1691-11df-97a5-7038c432aabf'

10030,31598,1,1,1,'2006-05-2310:15:10',NULL,NULL,0,NULL,NULL,NULL,'bfada49f-1691-11df-97a5-7038c432aabf'

10031,31604,1,1,1,'2006-05-2310:16:37',NULL,NULL,0,NULL,NULL,NULL,'bfadb181-1691-11df-97a5-7038c432aabf'

10032,31605,1,1,1,'2006-05-2310:17:07',NULL,NULL,0,NULL,NULL,NULL,'bfadcfba-1691-11df-97a5-7038c432aabf'

10033,31609,1,1,1,'2006-05-2310:16:54',NULL,NULL,0,NULL,NULL,NULL,'bfadd0d9-1691-11df-97a5-7038c432aabf'

10034,31612,1,1,1,'2006-05-2310:18:10',NULL,NULL,0,NULL,NULL,NULL,'bfadd1ef-1691-11df-97a5-7038c432aabf'

10035,31613,1,1,1,'2006-05-2310:18:01',NULL,NULL,0,NULL,NULL,NULL,'bfadd309-1691-11df-97a5-7038c432aabf'

10036,31617,1,1,1,'2006-05-2310:19:28',NULL,NULL,0,NULL,NULL,NULL,'bfadd41f-1691-11df-97a5-7038c432aabf'

10037,31627,1,1,1,'2006-05-2310:22:41',NULL,NULL,0,NULL,NULL,NULL,'bfadd53e-1691-11df-97a5-7038c432aabf'

10038,31628,1,1,1,'2006-05-2310:22:28',NULL,NULL,0,NULL,NULL,NULL,'bfadd658-1691-11df-97a5-7038c432aabf'

10039,31630,1,1,1,'2006-05-2310:22:51',NULL,NULL,0,NULL,NULL,NULL,'bfadd777-1691-11df-97a5-7038c432aabf'

10040,31634,1,1,1,'2006-05-2310:24:00',NULL,NULL,0,NULL,NULL,NULL,'bfadd88d-1691-11df-97a5-7038c432aabf'

10041,31636,1,1,1,'2006-05-2310:24:26',NULL,NULL,0,NULL,NULL,NULL,'bfadd9ab-1691-11df-97a5-7038c432aabf'

10042,31638,1,1,1,'2006-05-2310:24:26',NULL,NULL,0,NULL,NULL,NULL,'bfaddac1-1691-11df-97a5-7038c432aabf'

10043,31640,1,1,1,'2006-05-2310:25:19',NULL,NULL,0,NULL,NULL,NULL,'bfaddbe0-1691-11df-97a5-7038c432aabf'

10044,31645,1,1,1,'2006-05-2310:26:19',NULL,NULL,0,NULL,NULL,NULL,'bfaddcf6-1691-11df-97a5-7038c432aabf'

10045,31646,1,1,1,'2006-05-2310:26:53',NULL,NULL,0,NULL,NULL,NULL,'bfadde0c-1691-11df-97a5-7038c432aabf'

10046,31648,1,1,1,'2006-05-2310:26:40',NULL,NULL,0,NULL,NULL,NULL,'bfaddf2b-1691-11df-97a5-7038c432aabf'

10047,31649,1,1,1,'2006-05-2310:27:31',NULL,NULL,0,NULL,NULL,NULL,'bfade041-1691-11df-97a5-7038c432aabf'

10048,31656,1,1,1,'2006-05-2310:29:12',NULL,NULL,0,NULL,NULL,NULL,'bfade15f-1691-11df-97a5-7038c432aabf'

10049,31658,1,1,1,'2006-05-2310:28:54',NULL,NULL,0,NULL,NULL,NULL,'bfade271-1691-11df-97a5-7038c432aabf'

10050,31665,1,1,1,'2006-05-2310:30:05',NULL,NULL,0,NULL,NULL,NULL,'bfade38b-1691-11df-97a5-7038c432aabf'

10051,31666,1,1,1,'2006-05-2310:32:35',NULL,NULL,0,NULL,NULL,NULL,'bfade4a1-1691-11df-97a5-7038c432aabf'

10052,31667,1,1,1,'2006-05-2310:55:13',NULL,NULL,0,NULL,NULL,NULL,'bfade5b7-1691-11df-97a5-7038c432aabf'

10053,31668,1,1,1,'2006-05-2310:56:37',NULL,NULL,0,NULL,NULL,NULL,'bfade72c-1691-11df-97a5-7038c432aabf'

10054,31671,1,1,1,'2006-05-2310:56:54',NULL,NULL,0,NULL,NULL,NULL,'bfade857-1691-11df-97a5-7038c432aabf'

10055,31672,1,1,1,'2006-05-2310:58:11',NULL,NULL,0,NULL,NULL,NULL,'bfade982-1691-11df-97a5-7038c432aabf'

10056,31673,1,1,1,'2006-05-2310:58:19',NULL,NULL,0,NULL,NULL,NULL,'bfadeaa9-1691-11df-97a5-7038c432aabf'

10057,31674,1,1,1,'2006-05-2310:59:01',NULL,NULL,0,NULL,NULL,NULL,'bfadebd5-1691-11df-97a5-7038c432aabf'

10058,31676,1,1,1,'2006-05-2311:00:40',NULL,NULL,0,NULL,NULL,NULL,'bfadecf8-1691-11df-97a5-7038c432aabf'

10059,31685,1,1,1,'2006-05-2311:03:37',NULL,NULL,0,NULL,NULL,NULL,'bfadee1f-1691-11df-97a5-7038c432aabf'

10060,31688,1,1,1,'2006-05-2311:05:03',NULL,NULL,0,NULL,NULL,NULL,'bfadef71-1691-11df-97a5-7038c432aabf'

10061,31691,1,1,1,'2006-05-2311:05:33',NULL,NULL,0,NULL,NULL,NULL,'bfadf087-1691-11df-97a5-7038c432aabf'

10062,31694,1,1,1,'2006-05-2311:05:33',NULL,NULL,0,NULL,NULL,NULL,'bfadf1a1-1691-11df-97a5-7038c432aabf'

10063,31704,1,1,1,'2006-05-2311:07:08',NULL,NULL,0,NULL,NULL,NULL,'bfadf2b7-1691-11df-97a5-7038c432aabf'

10064,31715,1,1,1,'2006-05-2311:10:28',NULL,NULL,0,NULL,NULL,NULL,'bfadf3cd-1691-11df-97a5-7038c432aabf'

10065,31724,1,1,1,'2006-05-2311:13:27',NULL,NULL,0,NULL,NULL,NULL,'bfadf4e3-1691-11df-97a5-7038c432aabf'

10066,31727,1,1,1,'2006-05-2311:13:43',NULL,NULL,0,NULL,NULL,NULL,'bfadf5fd-1691-11df-97a5-7038c432aabf'

10067,31732,1,1,1,'2006-05-2311:14:49',NULL,NULL,0,NULL,NULL,NULL,'bfadf70f-1691-11df-97a5-7038c432aabf'

10068,31733,1,1,1,'2006-05-2311:10:43',NULL,NULL,0,NULL,NULL,NULL,'bfadf825-1691-11df-97a5-7038c432aabf'

10069,31734,1,1,1,'2006-05-2311:15:12',NULL,NULL,0,NULL,NULL,NULL,'bfadf940-1691-11df-97a5-7038c432aabf'

10070,31736,1,1,1,'2006-05-2311:16:03',NULL,NULL,0,NULL,NULL,NULL,'bfadfa5a-1691-11df-97a5-7038c432aabf'

10071,31739,1,1,1,'2006-05-2311:16:50',NULL,NULL,0,NULL,NULL,NULL,'bfadfb74-1691-11df-97a5-7038c432aabf'

10072,31741,1,1,1,'2006-05-2311:17:25',NULL,NULL,0,NULL,NULL,NULL,'bfadfc86-1691-11df-97a5-7038c432aabf'

10073,31742,1,1,1,'2006-05-2311:17:37',NULL,NULL,0,NULL,NULL,NULL,'bfadfda0-1691-11df-97a5-7038c432aabf'

10074,31743,1,1,1,'2006-05-2311:18:02',NULL,NULL,0,NULL,NULL,NULL,'bfadfeba-1691-11df-97a5-7038c432aabf'

10075,31744,1,1,1,'2006-05-2311:17:37',NULL,NULL,0,NULL,NULL,NULL,'bfadffd1-1691-11df-97a5-7038c432aabf'

10076,31746,1,1,1,'2006-05-2311:16:24',NULL,NULL,0,NULL,NULL,NULL,'bfae00eb-1691-11df-97a5-7038c432aabf'

10077,31747,1,1,1,'2006-05-2311:18:47',NULL,NULL,0,NULL,NULL,NULL,'bfae0205-1691-11df-97a5-7038c432aabf'

10078,31750,1,1,1,'2006-05-2311:19:15',NULL,NULL,0,NULL,NULL,NULL,'bfae031f-1691-11df-97a5-7038c432aabf'

10079,31755,1,1,1,'2006-05-2311:21:00',NULL,NULL,0,NULL,NULL,NULL,'bfae043a-1691-11df-97a5-7038c432aabf'

10080,31756,1,1,1,'2006-05-2311:20:45',NULL,NULL,0,NULL,NULL,NULL,'bfae0558-1691-11df-97a5-7038c432aabf'

10081,31759,1,1,1,'2006-05-2311:20:20',NULL,NULL,0,NULL,NULL,NULL,'bfae066e-1691-11df-97a5-7038c432aabf'

10082,31771,1,1,1,'2006-05-2311:24:10',NULL,NULL,0,NULL,NULL,NULL,'bfae0784-1691-11df-97a5-7038c432aabf'

10083,31772,1,1,1,'2006-05-2311:24:26',NULL,NULL,0,NULL,NULL,NULL,'bfae08a3-1691-11df-97a5-7038c432aabf'

10084,31774,1,1,1,'2006-05-2311:24:26',NULL,NULL,0,NULL,NULL,NULL,'bfae09b9-1691-11df-97a5-7038c432aabf'

10085,31776,1,1,1,'2006-05-2311:22:57',NULL,NULL,0,NULL,NULL,NULL,'bfae0ad3-1691-11df-97a5-7038c432aabf'

10086,31778,1,1,1,'2006-05-2311:24:16',NULL,NULL,0,NULL,NULL,NULL,'bfae0be9-1691-11df-97a5-7038c432aabf'

10087,31780,1,1,1,'2006-05-2311:25:43',NULL,NULL,0,NULL,NULL,NULL,'bfae0d08-1691-11df-97a5-7038c432aabf'

10088,31783,1,1,1,'2006-05-2311:26:50',NULL,NULL,0,NULL,NULL,NULL,'bfae0e78-1691-11df-97a5-7038c432aabf'

10089,31785,1,1,1,'2006-05-2311:26:55',NULL,NULL,0,NULL,NULL,NULL,'bfae0fa3-1691-11df-97a5-7038c432aabf'

10090,31786,1,1,1,'2006-05-2311:27:04',NULL,NULL,0,NULL,NULL,NULL,'bfae10ca-1691-11df-97a5-7038c432aabf'

10091,31790,1,1,1,'2006-05-2311:28:30',NULL,NULL,0,NULL,NULL,NULL,'bfae11f6-1691-11df-97a5-7038c432aabf'

10092,31797,1,1,1,'2006-05-2311:30:05',NULL,NULL,0,NULL,NULL,NULL,'bfae1321-1691-11df-97a5-7038c432aabf'

10093,31798,1,1,1,'2006-05-2311:30:25',NULL,NULL,0,NULL,NULL,NULL,'bfae1448-1691-11df-97a5-7038c432aabf'

10094,31799,1,1,1,'2006-05-2311:30:22',NULL,NULL,0,NULL,NULL,NULL,'bfae15b8-1691-11df-97a5-7038c432aabf'

10095,31800,1,1,1,'2006-05-2311:31:16',NULL,NULL,0,NULL,NULL,NULL,'bfae1724-1691-11df-97a5-7038c432aabf'

10096,31805,1,1,1,'2006-05-2311:30:20',NULL,NULL,0,NULL,NULL,NULL,'bfae184f-1691-11df-97a5-7038c432aabf'

10097,31808,1,1,1,'2006-05-2311:32:11',NULL,NULL,0,NULL,NULL,NULL,'bfae1976-1691-11df-97a5-7038c432aabf'

10098,31814,1,1,1,'2006-05-2311:33:30',NULL,NULL,0,NULL,NULL,NULL,'bfae1a99-1691-11df-97a5-7038c432aabf'

10099,31815,1,1,1,'2006-05-2311:34:39',NULL,NULL,0,NULL,NULL,NULL,'bfae1bc4-1691-11df-97a5-7038c432aabf'

10100,31816,1,1,1,'2006-05-2311:34:36',NULL,NULL,0,NULL,NULL,NULL,'bfae1ce7-1691-11df-97a5-7038c432aabf'

10101,31818,1,1,1,'2006-05-2311:35:26',NULL,NULL,0,NULL,NULL,NULL,'bfae1e46-1691-11df-97a5-7038c432aabf'

10102,31820,1,1,1,'2006-05-2311:35:52',NULL,NULL,0,NULL,NULL,NULL,'bfae1f5c-1691-11df-97a5-7038c432aabf'

10103,31821,1,1,1,'2006-05-2311:35:27',NULL,NULL,0,NULL,NULL,NULL,'bfae207b-1691-11df-97a5-7038c432aabf'

10104,31825,1,1,1,'2006-05-2311:37:43',NULL,NULL,0,NULL,NULL,NULL,'bfae2191-1691-11df-97a5-7038c432aabf'

10105,31832,1,1,1,'2006-05-2311:38:33',NULL,NULL,0,NULL,NULL,NULL,'bfae22ab-1691-11df-97a5-7038c432aabf'

10106,31834,1,1,1,'2006-05-2311:37:24',NULL,NULL,0,NULL,NULL,NULL,'bfae23c1-1691-11df-97a5-7038c432aabf'

10107,31835,1,1,1,'2006-05-2311:39:55',NULL,NULL,0,NULL,NULL,NULL,'bfae2d4b-1691-11df-97a5-7038c432aabf'

10108,31839,1,1,1,'2006-05-2311:41:27',NULL,NULL,0,NULL,NULL,NULL,'bfae2e61-1691-11df-97a5-7038c432aabf'

10109,31841,1,1,1,'2006-05-2311:41:13',NULL,NULL,0,NULL,NULL,NULL,'bfae2f73-1691-11df-97a5-7038c432aabf'

10110,31847,1,1,1,'2006-05-2311:42:38',NULL,NULL,0,NULL,NULL,NULL,'bfae308d-1691-11df-97a5-7038c432aabf'

