concept_id,name,locale,creator,date_created,concept_name_id,voided,voided_by,date_voided,void_reason,uuid,concept_name_type,locale_preferred
157,'FEVERNOS','en',1,'2004-01-0100:00:00',157,0,NULL,NULL,NULL,'beb84fb4-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

158,'PID','en',1,'2004-01-0100:00:00',158,0,NULL,NULL,NULL,'beb86922-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

159,'DECEASED','en',1,'2004-01-0100:00:00',159,0,NULL,NULL,NULL,'beb86a2b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

160,'BRUCELLOSIS','en',1,'2004-01-0100:00:00',160,0,NULL,NULL,NULL,'beb86b35-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

161,'LYMPHADENOPATHY','en',1,'2004-01-0100:00:00',161,0,NULL,NULL,NULL,'beb86d21-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

162,'POLYMENORRHEA','en',1,'2004-01-0100:00:00',162,0,NULL,NULL,NULL,'beb86e2e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

163,'FOREIGNBODY','en',1,'2004-01-0100:00:00',163,0,NULL,NULL,NULL,'beb86f37-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

164,'WORMSNOS','en',1,'2004-01-0100:00:00',164,0,NULL,NULL,NULL,'beb87049-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

165,'SEXUALASSAULT','en',1,'2004-01-0100:00:00',165,0,NULL,NULL,NULL,'beb87156-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

166,'BITE,DOG','en',1,'2004-01-0100:00:00',166,0,NULL,NULL,NULL,'beb87268-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

167,'BITE,ANIMAL','en',1,'2004-01-0100:00:00',167,0,NULL,NULL,NULL,'beb8737a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

168,'BITE,HUMAN','en',1,'2004-01-0100:00:00',168,0,NULL,NULL,NULL,'beb87487-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

169,'URETHRITIS','en',1,'2004-01-0100:00:00',169,0,NULL,NULL,NULL,'beb8759d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

170,'RHEUMATISM','en',1,'2004-01-0100:00:00',170,0,NULL,NULL,NULL,'beb876ab-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

171,'FUNGALINFECTION','en',1,'2004-01-0100:00:00',171,0,NULL,NULL,NULL,'beb877bd-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

172,'GASTRITIS','en',1,'2004-01-0100:00:00',172,0,NULL,NULL,NULL,'beb878ca-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

173,'EPISTAXIS','en',1,'2004-01-0100:00:00',173,0,NULL,NULL,NULL,'beb879d8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

174,'SEXUALLYTRANSMITTEDINFECTION','en',1,'2004-01-0100:00:00',174,0,NULL,NULL,NULL,'beb87ae9-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

175,'DIABETESMELLITUS','en',1,'2004-01-0100:00:00',175,0,NULL,NULL,NULL,'beb87bf7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

176,'ASSAULT','en',1,'2004-01-0100:00:00',176,0,NULL,NULL,NULL,'beb87d09-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

177,'FRACTURE','en',1,'2004-01-0100:00:00',177,0,NULL,NULL,NULL,'beb87e16-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

178,'FRACTURE,COLLES','en',1,'2004-01-0100:00:00',178,0,NULL,NULL,NULL,'beb87f2c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

179,'RTA','en',1,'2004-01-0100:00:00',179,0,NULL,NULL,NULL,'beb88039-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

180,'SHOULDERDISLOCATION','en',1,'2004-01-0100:00:00',180,0,NULL,NULL,NULL,'beb8814f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

181,'CONTAMINATEDNEEDLESTICK','en',1,'2006-02-1320:23:48',181,0,NULL,NULL,NULL,'beb88266-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

182,'CYST','en',1,'2004-01-0100:00:00',182,0,NULL,NULL,NULL,'beb88377-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

183,'HYPERTENSION','en',1,'2004-01-0100:00:00',183,0,NULL,NULL,NULL,'beb88489-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

184,'BRUISE','en',1,'2004-01-0100:00:00',184,0,NULL,NULL,NULL,'beb88596-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

185,'CHOLECYSTITIS','en',1,'2004-01-0100:00:00',185,0,NULL,NULL,NULL,'beb8871c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

186,'ABORTION','en',1,'2004-01-0100:00:00',186,0,NULL,NULL,NULL,'beb8883f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

187,'ABORTION,INCOMPLETE','en',1,'2004-01-0100:00:00',187,0,NULL,NULL,NULL,'beb88959-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

188,'RASH,SEPTIC','en',1,'2004-01-0100:00:00',188,0,NULL,NULL,NULL,'beb88a7c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

189,'MALARIA,RULEOUT','en',1,'2004-01-0100:00:00',189,0,NULL,NULL,NULL,'beb88b9a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

190,'CONDOMS','en',1,'2004-01-0100:00:00',190,0,NULL,NULL,NULL,'beb88cb9-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

191,'DEPOPROVERA','en',1,'2004-01-0100:00:00',191,0,NULL,NULL,NULL,'beb88dcf-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

192,'HVSTEST','en',1,'2004-01-0100:00:00',192,0,NULL,NULL,NULL,'beb88f1d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

193,'BRONCHOPNEUMONIA','en',1,'2004-01-0100:00:00',193,0,NULL,NULL,NULL,'beb8902a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

194,'PNEUMONIABRONCHIAL','en',1,'2004-01-0100:00:00',194,0,NULL,NULL,NULL,'beb89137-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

195,'SKININFECTIONNOS','en',1,'2004-01-0100:00:00',195,0,NULL,NULL,NULL,'beb89249-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

196,'INFECTIONSKIN','en',1,'2004-01-0100:00:00',196,0,NULL,NULL,NULL,'beb89357-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

197,'GASTROENTERITIS','en',1,'2004-01-0100:00:00',197,0,NULL,NULL,NULL,'beb8946d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

198,'CHOLERA','en',1,'2004-01-0100:00:00',198,0,NULL,NULL,NULL,'beb8957a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

199,'HELMINTHIASIS','en',1,'2004-01-0100:00:00',199,0,NULL,NULL,NULL,'beb8968c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

200,'SOFTTISSUEINJURY','en',1,'2004-01-0100:00:00',200,0,NULL,NULL,NULL,'beb89799-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

201,'APPENDICITIS','en',1,'2004-01-0100:00:00',201,0,NULL,NULL,NULL,'beb898ab-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

202,'RHEUMATOIDARTHRITIS','en',1,'2004-01-0100:00:00',202,0,NULL,NULL,NULL,'beb899bd-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

203,'ARTHRITISRHEUMATOID','en',1,'2004-01-0100:00:00',203,0,NULL,NULL,NULL,'beb89aca-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

204,'CANDIDIASIS','en',1,'2004-01-0100:00:00',204,0,NULL,NULL,NULL,'beb89be0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

205,'CONVULSION','en',1,'2004-01-0100:00:00',205,0,NULL,NULL,NULL,'beb89cee-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

206,'SEIZURE','en',1,'2004-01-0100:00:00',206,0,NULL,NULL,NULL,'beb89e00-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

207,'DEPRESSION','en',1,'2004-01-0100:00:00',207,0,NULL,NULL,NULL,'beb89f0d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

208,'DUODENALULCER','en',1,'2004-01-0100:00:00',208,0,NULL,NULL,NULL,'beb8a01b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

209,'ULCERDUODENAL','en',1,'2004-01-0100:00:00',209,0,NULL,NULL,NULL,'beb8a12c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

210,'PEPTICULCER','en',1,'2004-01-0100:00:00',210,0,NULL,NULL,NULL,'beb8a235-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

211,'ULCERPEPTICNOS','en',1,'2004-01-0100:00:00',211,0,NULL,NULL,NULL,'beb8a347-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

212,'GASTRICULCER','en',1,'2004-01-0100:00:00',212,0,NULL,NULL,NULL,'beb8a455-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

213,'ULCERGASTRIC','en',1,'2004-01-0100:00:00',213,0,NULL,NULL,NULL,'beb8a56b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

214,'ROADTRAFFICACCIDENT','en',1,'2004-01-0100:00:00',214,0,NULL,NULL,NULL,'beb8a674-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

215,'JAUNDICE','en',1,'2004-01-0100:00:00',215,0,NULL,NULL,NULL,'beb8a781-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

216,'LEUKEMIA','en',1,'2004-01-0100:00:00',216,0,NULL,NULL,NULL,'beb8a897-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

217,'LEUKEMIA','en',1,'2004-01-0100:00:00',217,0,NULL,NULL,NULL,'beb8a9a5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

218,'OTITISEXTERNA','en',1,'2004-01-0100:00:00',218,0,NULL,NULL,NULL,'beb8aabb-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

219,'PSYCHOSIS','en',1,'2004-01-0100:00:00',219,0,NULL,NULL,NULL,'beb8abc8-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

220,'RHD','en',1,'2004-01-0100:00:00',220,0,NULL,NULL,NULL,'beb8acd6-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

221,'RHEUMATICHEARTDISEASE','en',1,'2004-01-0100:00:00',221,0,NULL,NULL,NULL,'beb8ae4a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

222,'SINUSITIS','en',1,'2004-01-0100:00:00',222,0,NULL,NULL,NULL,'beb8af69-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

223,'SYPHILIS','en',1,'2004-01-0100:00:00',223,0,NULL,NULL,NULL,'beb8b08b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

224,'UTI','en',1,'2004-01-0100:00:00',224,0,NULL,NULL,NULL,'beb8b1aa-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

225,'DIABETESINSIPIDUS','en',1,'2004-01-0100:00:00',225,0,NULL,NULL,NULL,'beb8b2c9-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

226,'NEONATALSEPSIS','en',1,'2004-01-0100:00:00',226,0,NULL,NULL,NULL,'beb8b3e7-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

227,'SEPSISNEONATAL','en',1,'2004-01-0100:00:00',227,0,NULL,NULL,NULL,'beb8b506-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

228,'ANTEPARTUMHEMORRHAGE','en',1,'2004-01-0100:00:00',228,0,NULL,NULL,NULL,'beb8b658-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

229,'HEMORRHAGEANTEPARTUM','en',1,'2004-01-0100:00:00',229,0,NULL,NULL,NULL,'beb8b765-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

230,'POSTPARTUMHEMORRHAGE','en',1,'2004-01-0100:00:00',230,0,NULL,NULL,NULL,'beb8b873-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

231,'HEMORRHAGEPOSTPARTUM','en',1,'2004-01-0100:00:00',231,0,NULL,NULL,NULL,'beb8b980-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

232,'ASA','en',1,'2004-01-0100:00:00',232,0,NULL,NULL,NULL,'beb8ba92-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

233,'LARIAM','en',1,'2004-01-0100:00:00',233,0,NULL,NULL,NULL,'beb8bb9f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

234,'BRUFEN','en',1,'2004-01-0100:00:00',234,0,NULL,NULL,NULL,'beb8bcad-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

235,'TINIDAZOLE','en',1,'2004-01-0100:00:00',235,0,NULL,NULL,NULL,'beb8bdc3-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

236,'FLAGYL','en',1,'2004-01-0100:00:00',236,0,NULL,NULL,NULL,'beb8bed0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

237,'METRONIDAZOLE','en',1,'2004-01-0100:00:00',237,0,NULL,NULL,NULL,'beb8bfe2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

238,'PHENOBARBITAL','en',1,'2004-01-0100:00:00',238,0,NULL,NULL,NULL,'beb8c94a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

239,'VENTOLIN','en',1,'2004-01-0100:00:00',239,0,NULL,NULL,NULL,'beb8ca53-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

240,'SALBUTAMOLTABS','en',1,'2004-01-0100:00:00',240,0,NULL,NULL,NULL,'beb8cb5c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

241,'AMODIAQUIN','en',1,'2004-01-0100:00:00',241,0,NULL,NULL,NULL,'beb8cc72-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

242,'PIRITON','en',1,'2004-01-0100:00:00',242,0,NULL,NULL,NULL,'beb8cd80-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

243,'QUININE','en',1,'2004-01-0100:00:00',243,0,NULL,NULL,NULL,'beb8ce8d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

244,'MEBENDAZOLE','en',1,'2004-01-0100:00:00',244,0,NULL,NULL,NULL,'beb8cf9f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

245,'VERMOX','en',1,'2004-01-0100:00:00',245,0,NULL,NULL,NULL,'beb8d0ad-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

246,'PIPERAZINE','en',1,'2004-01-0100:00:00',246,0,NULL,NULL,NULL,'beb8d1ba-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

247,'DIAZEPAM','en',1,'2004-01-0100:00:00',247,0,NULL,NULL,NULL,'beb8d2cc-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

248,'LARGACTIL','en',1,'2004-01-0100:00:00',248,0,NULL,NULL,NULL,'beb8d3d5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

249,'ARTANE','en',1,'2004-01-0100:00:00',249,0,NULL,NULL,NULL,'beb8d549-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

250,'NIFEDIPINE','en',1,'2004-01-0100:00:00',250,0,NULL,NULL,NULL,'beb8d663-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

251,'METHYLDOPA','en',1,'2004-01-0100:00:00',251,0,NULL,NULL,NULL,'beb8d786-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

252,'ALDOMET','en',1,'2004-01-0100:00:00',252,0,NULL,NULL,NULL,'beb8d8a5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

253,'INDERAL','en',1,'2004-01-0100:00:00',253,0,NULL,NULL,NULL,'beb8d9bf-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

254,'PROPRANOLOL','en',1,'2004-01-0100:00:00',254,0,NULL,NULL,NULL,'beb8dae2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

255,'LASIX','en',1,'2004-01-0100:00:00',255,0,NULL,NULL,NULL,'beb8dc01-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

256,'FERROUSSULFATE','en',1,'2004-01-0100:00:00',256,0,NULL,NULL,NULL,'beb8dd4e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

257,'FOLICACID','en',1,'2004-01-0100:00:00',257,0,NULL,NULL,NULL,'beb8de57-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

258,'FOLATE','en',1,'2004-01-0100:00:00',258,0,NULL,NULL,NULL,'beb8df65-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

259,'DIABENESE','en',1,'2004-01-0100:00:00',259,0,NULL,NULL,NULL,'beb8e07f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

260,'CHLORPROPRAMIDE','en',1,'2004-01-0100:00:00',260,0,NULL,NULL,NULL,'beb8e18d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

261,'SEPTRIN','en',1,'2004-01-0100:00:00',261,0,NULL,NULL,NULL,'beb8e2b0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

262,'INDOCID','en',1,'2004-01-0100:00:00',262,0,NULL,NULL,NULL,'beb8e46c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

263,'INDOMETHACIN','en',1,'2004-01-0100:00:00',263,0,NULL,NULL,NULL,'beb8e610-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

264,'AMOXYL','en',1,'2004-01-0100:00:00',264,0,NULL,NULL,NULL,'beb8e808-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

265,'AMOXICILLIN','en',1,'2004-01-0100:00:00',265,0,NULL,NULL,NULL,'beb8e9c1-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

266,'CHLORAMPHENICOL','en',1,'2004-01-0100:00:00',266,0,NULL,NULL,NULL,'beb8ec8b-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

267,'AUGMENTINSYRUP','en',1,'2004-01-0100:00:00',267,0,NULL,NULL,NULL,'beb8ee59-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

268,'NALIDIXICACID','en',1,'2004-01-0100:00:00',268,0,NULL,NULL,NULL,'beb8f056-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

269,'AMPICILLIN','en',1,'2004-01-0100:00:00',269,0,NULL,NULL,NULL,'beb8f202-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

270,'TETRACYCLINE','en',1,'2004-01-0100:00:00',270,0,NULL,NULL,NULL,'beb8f3b2-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

271,'LINCOMYCIN','en',1,'2004-01-0100:00:00',271,0,NULL,NULL,NULL,'beb8f56a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

272,'ERYTHROMYCIN','en',1,'2004-01-0100:00:00',272,0,NULL,NULL,NULL,'beb8f71a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

273,'PHENYTOIN','en',1,'2004-01-0100:00:00',273,0,NULL,NULL,NULL,'beb8f8cf-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

274,'DILANTIN','en',1,'2004-01-0100:00:00',274,0,NULL,NULL,NULL,'beb8f9e0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

275,'TETRACYCLINEEYEOINTMENT','en',1,'2004-01-0100:00:00',275,0,NULL,NULL,NULL,'beb8faf6-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

276,'CHLORAMPHENICOLDROPS','en',1,'2004-01-0100:00:00',276,0,NULL,NULL,NULL,'beb8fc77-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

277,'BUSCOPAN','en',1,'2004-01-0100:00:00',277,0,NULL,NULL,NULL,'beb8fd9a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

278,'INSULINLENTE','en',1,'2004-01-0100:00:00',278,0,NULL,NULL,NULL,'beb8febd-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

279,'INSULIN,LENTE','en',1,'2004-01-0100:00:00',279,0,NULL,NULL,NULL,'beb8ffdc-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

280,'SOLUBLEINSULIN','en',1,'2004-01-0100:00:00',280,0,NULL,NULL,NULL,'beb900ff-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

281,'REGULARINSULIN','en',1,'2004-01-0100:00:00',281,0,NULL,NULL,NULL,'beb9021d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

282,'INSULIN,REGULAR','en',1,'2004-01-0100:00:00',282,0,NULL,NULL,NULL,'beb90340-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

283,'HYDROCORTISONEOINTMENT','en',1,'2004-01-0100:00:00',283,0,NULL,NULL,NULL,'beb90485-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

284,'WHITFIELDOINTMENT','en',1,'2004-01-0100:00:00',284,0,NULL,NULL,NULL,'beb90597-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

285,'CLOTRIMAZOLEPESSARIES','en',1,'2004-01-0100:00:00',285,0,NULL,NULL,NULL,'beb906a9-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

286,'DAKTARIN','en',1,'2004-01-0100:00:00',286,0,NULL,NULL,NULL,'beb907b6-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

287,'NYSTATINDROPS','en',1,'2004-01-0100:00:00',287,0,NULL,NULL,NULL,'beb908cc-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

288,'QUININEINJECTION','en',1,'2004-01-0100:00:00',288,0,NULL,NULL,NULL,'beb909de-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

289,'CHLORAMPHENICOLINJECTION','en',1,'2004-01-0100:00:00',289,0,NULL,NULL,NULL,'beb90af0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

290,'HYDROCORTISONE','en',1,'2004-01-0100:00:00',290,0,NULL,NULL,NULL,'beb90bfd-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

291,'CRYSTAPENINJECTION','en',1,'2004-01-0100:00:00',291,0,NULL,NULL,NULL,'beb90d13-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

292,'PENICILLININJECTION','en',1,'2004-01-0100:00:00',292,0,NULL,NULL,NULL,'beb90e25-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

293,'AMPICILLININJECTION','en',1,'2004-01-0100:00:00',293,0,NULL,NULL,NULL,'beb90f32-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

294,'AMPICILLINANDCLOXACILLIN','en',1,'2004-01-0100:00:00',294,0,NULL,NULL,NULL,'beb9104d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

295,'THRUSH','en',1,'2004-01-0100:00:00',295,0,NULL,NULL,NULL,'beb9115a-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

296,'CANDIDIASISORAL','en',1,'2004-01-0100:00:00',296,0,NULL,NULL,NULL,'beb9126c-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

297,'VAGINALCANDIDIASIS','en',1,'2004-01-0100:00:00',297,0,NULL,NULL,NULL,'beb91379-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

298,'CANDIDIASIS,VAGINAL','en',1,'2004-01-0100:00:00',298,0,NULL,NULL,NULL,'beb9148f-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

299,'VDRL','en',1,'2004-01-0100:00:00',299,0,NULL,NULL,NULL,'beb9159d-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

300,'BLOODTYPING','en',1,'2004-01-0100:00:00',300,0,NULL,NULL,NULL,'beb916ae-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

301,'HB','en',1,'2004-01-0100:00:00',301,0,NULL,NULL,NULL,'beb917c0-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

302,'URINALYSIS','en',1,'2004-01-0100:00:00',302,0,NULL,NULL,NULL,'beb918ce-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

303,'UA','en',1,'2004-01-0100:00:00',303,0,NULL,NULL,NULL,'beb919df-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

304,'STOOLEXAM','en',1,'2004-01-0100:00:00',304,0,NULL,NULL,NULL,'beb91aed-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

305,'BRUCELLATEST','en',1,'2004-01-0100:00:00',305,0,NULL,NULL,NULL,'beb91c03-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

306,'WIDALTEST','en',1,'2004-01-0100:00:00',306,0,NULL,NULL,NULL,'beb91d10-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

307,'SPUTUMFORACIDFASTBACILLI','en',1,'2004-01-0100:00:00',307,0,NULL,NULL,NULL,'beb91e22-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

308,'AFBSMEARSPUTUM','en',1,'2004-01-0100:00:00',308,0,NULL,NULL,NULL,'beb91f34-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

309,'X-RAY,OTHER','en',1,'2004-01-0100:00:00',309,0,NULL,NULL,NULL,'beb92046-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

310,'SERVICESOTHER','en',1,'2004-01-0100:00:00',310,0,NULL,NULL,NULL,'beb92157-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

311,'OTHERSERVICES','en',1,'2004-01-0100:00:00',311,0,NULL,NULL,NULL,'beb92269-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

312,'TEGRETOL','en',1,'2004-01-0100:00:00',312,0,NULL,NULL,NULL,'beb923d5-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

313,'HYDROGENPEROXIDE','en',1,'2004-01-0100:00:00',313,0,NULL,NULL,NULL,'beb924ef-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

314,'MAGNESIUMTRISILICATE','en',1,'2004-01-0100:00:00',314,0,NULL,NULL,NULL,'beb9260e-1691-11df-97a5-7038c432aabf','FULLY_SPECIFIED',0

